doc_id,id,mid1,mid2,word1,word2,rel,is_correct,category,expectation
AFP_ENG_20080716.0360.LDC2009T13,206216,AFP_ENG_20080716.0360.LDC2009T13_521_526,AFP_ENG_20080716.0360.LDC2009T13_528_535,oasis,doherty,org:founded_by,,1,0.968
eng-WL-11-174595-12968178,318440,eng-WL-11-174595-12968178_2432_2439,eng-WL-11-174595-12968178_2475_2479,rosseau,alex,per:spouse,,1,0.918
NYT_ENG_20070608.0009.LDC2009T13,69600,NYT_ENG_20070608.0009.LDC2009T13_453_461,NYT_ENG_20070608.0009.LDC2009T13_445_452,lee baca,sheriff,per:title,,1,0.996
AFP_ENG_20081125.0833.LDC2009T13,108347,AFP_ENG_20081125.0833.LDC2009T13_1305_1316,AFP_ENG_20081125.0833.LDC2009T13_1210_1227,globovision,julio cesar reyes,org:founded_by,,1,0.988
APW_ENG_20080314.2278.LDC2009T13,258715,APW_ENG_20080314.2278.LDC2009T13_1733_1743,APW_ENG_20080314.2278.LDC2009T13_1780_1794,brad henry,representative,per:title,,1,0.916
APW_ENG_20070315.1664.LDC2009T13,21974,APW_ENG_20070315.1664.LDC2009T13_3595_3623,APW_ENG_20070315.1664.LDC2009T13_3778_3794,urban development department,alphonso jackson,org:founded_by,,1,0.97
AFP_ENG_20081218.0123.LDC2009T13,90273,AFP_ENG_20081218.0123.LDC2009T13_267_278,AFP_ENG_20081218.0123.LDC2009T13_257_266,raul castro,president,per:title,,1,1
NYT_ENG_20080912.0049.LDC2009T13,146490,NYT_ENG_20080912.0049.LDC2009T13_9289_9298,NYT_ENG_20080912.0049.LDC2009T13_9345_9358,bama boyz,jesse rankins,per:spouse,,1,0.93
APW_ENG_20080827.1317.LDC2009T13,89144,APW_ENG_20080827.1317.LDC2009T13_3039_3049,APW_ENG_20080827.1317.LDC2009T13_3055_3072,safdar zia,general secretary,per:title,,1,0.968
NYT_ENG_20070607.0312.LDC2009T13,290630,NYT_ENG_20070607.0312.LDC2009T13_4463_4474,NYT_ENG_20070607.0312.LDC2009T13_4496_4505,dante scala,professor,per:title,,1,0.984
AFP_ENG_20071029.0149.LDC2009T13,221952,AFP_ENG_20071029.0149.LDC2009T13_2184_2194,AFP_ENG_20071029.0149.LDC2009T13_2076_2084,interlagos,hamilton,org:founded_by,,1,0.916
APW_ENG_20081108.0481.LDC2009T13,90847,APW_ENG_20081108.0481.LDC2009T13_4668_4688,APW_ENG_20081108.0481.LDC2009T13_4769_4774,the associated press,palau,org:founded_by,,1,0.98
LTW_ENG_20070601.0092.LDC2009T13,276356,LTW_ENG_20070601.0092.LDC2009T13_5767_5832,LTW_ENG_20070601.0092.LDC2009T13_5729_5741,university of louisville 's center for health hazards preparedness,ronald atlas,org:founded_by,,1,0.992
NYT_ENG_20081030.0164.LDC2009T13,85927,NYT_ENG_20081030.0164.LDC2009T13_6465_6472,NYT_ENG_20081030.0164.LDC2009T13_6440_6448,kennedy,attorney,per:title,,1,0.996
AFP_ENG_20081108.0409.LDC2009T13,317936,AFP_ENG_20081108.0409.LDC2009T13_408_412,AFP_ENG_20081108.0409.LDC2009T13_268_280,irna,ali larijani,org:founded_by,,1,0.98
LTW_ENG_20070203.0110.LDC2009T13,138911,LTW_ENG_20070203.0110.LDC2009T13_3483_3494,LTW_ENG_20070203.0110.LDC2009T13_3474_3482,tom vilsack,governor,per:title,,1,1
AFP_ENG_20080403.0739.LDC2009T13,323081,AFP_ENG_20080403.0739.LDC2009T13_430_447,AFP_ENG_20080403.0739.LDC2009T13_504_519,democratic senate,mitch mcconnell,org:founded_by,,1,0.982
NYT_ENG_20081211.0218.LDC2009T13,179415,NYT_ENG_20081211.0218.LDC2009T13_7756_7782,NYT_ENG_20081211.0218.LDC2009T13_7634_7640,sy syms school of business,madoff,org:founded_by,,1,0.994
NYT_ENG_20080313.0254.LDC2009T13,325635,NYT_ENG_20080313.0254.LDC2009T13_1713_1729,NYT_ENG_20080313.0254.LDC2009T13_1809_1817,michael s. klein,chairman,per:title,,1,0.914
eng-WL-11-174611-12980643,32425,eng-WL-11-174611-12980643_322_349,eng-WL-11-174611-12980643_278_292,american family association,donald wildmon,org:founded_by,t,1,0.996
APW_ENG_20081017.0504.LDC2009T13,9773,APW_ENG_20081017.0504.LDC2009T13_429_436,APW_ENG_20081017.0504.LDC2009T13_294_309,mclaren,flavio briatore,org:founded_by,,1,0.97
APW_ENG_20070415.0433.LDC2009T13,283995,APW_ENG_20070415.0433.LDC2009T13_470_478,APW_ENG_20070415.0433.LDC2009T13_506_512,hamilton,driver,per:title,,1,0.968
eng-WL-111-174637-12996181,41017,eng-WL-111-174637-12996181_4383_4388,eng-WL-111-174637-12996181_4178_4185,spurs,gilbert,org:founded_by,,1,0.994
NYT_ENG_20070803.0025.LDC2009T13,303952,NYT_ENG_20070803.0025.LDC2009T13_1180_1197,NYT_ENG_20070803.0025.LDC2009T13_1202_1213,anthony fortunato,ilya shurov,per:spouse,,1,1
eng-WL-11-174595-12968296,178284,eng-WL-11-174595-12968296_9742_9758,eng-WL-11-174595-12968296_9726_9737,vanessa minnillo,nick lachey,per:spouse,,1,0.946
eng-WL-110-174612-12991115,8417,eng-WL-110-174612-12991115_938_952,eng-WL-110-174612-12991115_878_885,geffen records,epstein,org:founded_by,,1,0.982
eng-WL-11-174595-12968511,293096,eng-WL-11-174595-12968511_8738_8750,eng-WL-11-174595-12968511_8682_8697,rick salomon,pamela anderson,per:spouse,,1,0.998
NYT_ENG_20070728.0068.LDC2009T13,7279,NYT_ENG_20070728.0068.LDC2009T13_6954_6975,NYT_ENG_20070728.0068.LDC2009T13_6992_6999,penn state university,courson,org:founded_by,,1,0.932
NYT_ENG_20080921.0033.LDC2009T13,216302,NYT_ENG_20080921.0033.LDC2009T13_4693_4702,NYT_ENG_20080921.0033.LDC2009T13_4644_4653,citigroup,citigroup,org:subsidiaries,,1,0.992
AFP_ENG_20070307.0586.LDC2009T13,243857,AFP_ENG_20070307.0586.LDC2009T13_760_764,AFP_ENG_20070307.0586.LDC2009T13_750_755,dodd,biden,per:spouse,,1,0.974
APW_ENG_20070420.0613.LDC2009T13,282534,APW_ENG_20070420.0613.LDC2009T13_1672_1691,APW_ENG_20070420.0613.LDC2009T13_1662_1671,mahmoud ahmadinejad,president,per:title,,1,1
AFP_ENG_20080422.0603.LDC2009T13,221869,AFP_ENG_20080422.0603.LDC2009T13_2969_2976,AFP_ENG_20080422.0603.LDC2009T13_2991_3000,samsung,lee byung,org:founded_by,,1,0.95
eng-WL-109-174581-12950032,28948,eng-WL-109-174581-12950032_17256_17260,eng-WL-109-174581-12950032_17284_17287,jake,uli,per:spouse,,1,0.952
APW_ENG_20071214.0144.LDC2009T13,264550,APW_ENG_20071214.0144.LDC2009T13_4345_4360,APW_ENG_20071214.0144.LDC2009T13_4339_4344,hector elizondo,actor,per:title,,1,1
APW_ENG_20071005.0104.LDC2009T13,342121,APW_ENG_20071005.0104.LDC2009T13_3830_3839,APW_ENG_20071005.0104.LDC2009T13_3823_3829,sam moore,singer,per:title,,1,0.996
APW_ENG_20070217.0243.LDC2009T13,311773,APW_ENG_20070217.0243.LDC2009T13_1573_1600,APW_ENG_20070217.0243.LDC2009T13_1545_1559,defense intelligence agency,michael maples,org:founded_by,,1,0.986
eng-WL-11-174598-12964968,24458,eng-WL-11-174598-12964968_50655_50668,eng-WL-11-174598-12964968_50637_50650,lindsay lohan,nicole richie,per:spouse,,1,0.946
APW_ENG_20071116.0532.LDC2009T13,345543,APW_ENG_20071116.0532.LDC2009T13_5107_5110,APW_ENG_20071116.0532.LDC2009T13_5289_5302,lee,samsung group,per:employee_or_member_of,,1,1
APW_ENG_20071214.0144.LDC2009T13,263401,APW_ENG_20071214.0144.LDC2009T13_4609_4624,APW_ENG_20071214.0144.LDC2009T13_4601_4608,heather donahue,actress,per:title,,1,0.994
APW_ENG_20070924.1185.LDC2009T13,213561,APW_ENG_20070924.1185.LDC2009T13_2897_2910,APW_ENG_20070924.1185.LDC2009T13_2931_2936,robert aumann,chief,per:title,,1,0.996
APW_ENG_20071214.0144.LDC2009T13,265149,APW_ENG_20071214.0144.LDC2009T13_3579_3589,APW_ENG_20071214.0144.LDC2009T13_3571_3578,jane fonda,actress,per:title,,1,0.996
eng-WL-107-174567-12931870,253652,eng-WL-107-174567-12931870_1542_1546,eng-WL-107-174567-12931870_1508_1516,sean,victoria,per:spouse,,1,0.928
APW_ENG_20081020.1129.LDC2009T13,116850,APW_ENG_20081020.1129.LDC2009T13_2450_2464,APW_ENG_20081020.1129.LDC2009T13_2434_2449,john r. miller,chief executive,per:title,,1,0.996
APW_ENG_20071211.1546.LDC2009T13,62577,APW_ENG_20071211.1546.LDC2009T13_1680_1689,APW_ENG_20071211.1546.LDC2009T13_1772_1776,citigroup,citi,org:parents,,1,0.996
XIN_ENG_20070903.0290.LDC2009T13,229321,XIN_ENG_20070903.0290.LDC2009T13_831_853,XIN_ENG_20070903.0290.LDC2009T13_792_807,cuban council of state,raul castro ruz,org:founded_by,,1,0.99
AFP_ENG_20081102.0072.LDC2009T13,173911,AFP_ENG_20081102.0072.LDC2009T13_819_829,AFP_ENG_20081102.0072.LDC2009T13_833_839,timo glock,toyota,per:employee_or_member_of,,1,0.92
AFP_ENG_20080110.0782.LDC2009T13,118881,AFP_ENG_20080110.0782.LDC2009T13_806_818,AFP_ENG_20080110.0782.LDC2009T13_768_782,bill clinton,united nations,per:employee_or_member_of,,1,0.952
AFP_ENG_20080804.0448.LDC2009T13,22836,AFP_ENG_20080804.0448.LDC2009T13_2548_2599,AFP_ENG_20080804.0448.LDC2009T13_2517_2529,party for democratic progress and national alliance,joao antonio,org:founded_by,,1,0.974
AFP_ENG_20080417.0666.LDC2009T13,295995,AFP_ENG_20080417.0666.LDC2009T13_289_296,AFP_ENG_20080417.0666.LDC2009T13_306_317,samsung,lee kun-hee,org:founded_by,,1,0.966
NYT_ENG_20070217.0023.LDC2009T13,225061,NYT_ENG_20070217.0023.LDC2009T13_6658_6675,NYT_ENG_20070217.0023.LDC2009T13_6631_6644,national assembly,bruno pacillo,org:founded_by,,1,0.954
APW_ENG_20080813.1468.LDC2009T13,192192,APW_ENG_20080813.1468.LDC2009T13_1655_1661,APW_ENG_20080813.1468.LDC2009T13_1732_1739,spears,actress,per:title,,1,0.99
NYT_ENG_20070207.0213.LDC2009T13,242792,NYT_ENG_20070207.0213.LDC2009T13_6716_6738,NYT_ENG_20070207.0213.LDC2009T13_6675_6692,yisrael beiteinu party,avigdor lieberman,org:founded_by,,1,0.996
eng-WL-110-174612-12992170,162171,eng-WL-110-174612-12992170_1145_1159,eng-WL-110-174612-12992170_1174_1187,jermaine dupri,janet jackson,per:spouse,,1,0.978
APW_ENG_20070930.0077.LDC2009T13,297189,APW_ENG_20070930.0077.LDC2009T13_1214_1224,APW_ENG_20070930.0077.LDC2009T13_1296_1302,republican,romney,org:founded_by,,1,0.976
AFP_ENG_20070816.0542.LDC2009T13,62092,AFP_ENG_20070816.0542.LDC2009T13_3259_3265,AFP_ENG_20070816.0542.LDC2009T13_3356_3365,chavez,president,per:title,,1,0.922
eng-WL-11-174592-12941825,32043,eng-WL-11-174592-12941825_830_849,eng-WL-11-174592-12941825_856_859,schatz funeral home,ned,org:founded_by,,1,0.904
eng-WL-11-174572-12947798,82846,eng-WL-11-174572-12947798_648_651,eng-WL-11-174572-12947798_729_743,abc,william walker,org:founded_by,,1,0.988
eng-WL-11-174584-12960400,249294,eng-WL-11-174584-12960400_532_544,eng-WL-11-174584-12960400_514_527,kiptyn locke,jesse csinsak,per:spouse,,1,0.974
eng-WL-11-174595-12968416,309984,eng-WL-11-174595-12968416_8433_8442,eng-WL-11-174595-12968416_8524_8529,tori amos,sarah,per:spouse,,1,0.944
APW_ENG_20080726.0510.LDC2009T13,216148,APW_ENG_20080726.0510.LDC2009T13_441_446,APW_ENG_20080726.0510.LDC2009T13_318_327,fidel,president,per:title,,1,1
eng-WL-11-174595-12967377,263668,eng-WL-11-174595-12967377_1797_1802,eng-WL-11-174595-12967377_1711_1716,becks,david,org:founded_by,,1,0.956
APW_ENG_20070619.0759.LDC2009T13,154870,APW_ENG_20070619.0759.LDC2009T13_3516_3523,APW_ENG_20070619.0759.LDC2009T13_3438_3443,bacardi,espin,org:founded_by,,1,0.972
eng-NG-31-142161-10036565,219455,eng-NG-31-142161-10036565_1026_1039,eng-NG-31-142161-10036565_1205_1214,andres izarra,president,per:title,,1,0.914
eng-WL-11-174598-12964673,295799,eng-WL-11-174598-12964673_91625_91630,eng-WL-11-174598-12964673_91614_91620,venus,brenda,per:spouse,,1,0.986
eng-WL-11-174595-12967958,321291,eng-WL-11-174595-12967958_8538_8542,eng-WL-11-174595-12967958_8530_8537,nick,brother,per:title,,1,1
APW_ENG_20071012.0263.LDC2009T13,276989,APW_ENG_20071012.0263.LDC2009T13_2786_2793,APW_ENG_20071012.0263.LDC2009T13_2907_2922,samsung,chung chang-won,org:founded_by,,1,0.926
eng-NG-31-102460-11644893,154784,eng-NG-31-102460-11644893_5094_5109,eng-NG-31-102460-11644893_5090_5093,michael behenna,lt.,per:title,,1,1
XIN_ENG_20080519.0095.LDC2009T13,59985,XIN_ENG_20080519.0095.LDC2009T13_3106_3110,XIN_ENG_20080519.0095.LDC2009T13_3195_3201,umno,badawi,org:founded_by,,1,0.972
LTW_ENG_20080717.0122.LDC2009T13,282606,LTW_ENG_20080717.0122.LDC2009T13_1078_1084,LTW_ENG_20080717.0122.LDC2009T13_1126_1148,mccain,homeownership alliance,per:employee_or_member_of,,1,0.96
eng-WL-11-174595-12968493,48154,eng-WL-11-174595-12968493_4882_4913,eng-WL-11-174595-12968493_4758_4772,mailman school of public health,irwin redlener,org:founded_by,,1,0.994
eng-WL-11-174584-12960360,31018,eng-WL-11-174584-12960360_702_705,eng-WL-11-174584-12960360_690_700,abc,fedotowsky,org:founded_by,,1,0.974
eng-WL-11-174595-12968216,122480,eng-WL-11-174595-12968216_10021_10027,eng-WL-11-174595-12968216_10001_10008,united,ronaldo,org:founded_by,,1,0.954
APW_ENG_20070419.0162.LDC2009T13,170382,APW_ENG_20070419.0162.LDC2009T13_2636_2643,APW_ENG_20070419.0162.LDC2009T13_2575_2581,warwick,cowell,org:founded_by,,1,0.966
CNA_ENG_20081102.0008.LDC2009T13,207344,CNA_ENG_20081102.0008.LDC2009T13_4222_4236,CNA_ENG_20081102.0008.LDC2009T13_4212_4221,chen shui-bian,president,per:title,,1,1
XIN_ENG_20071115.0188.LDC2009T13,211775,XIN_ENG_20071115.0188.LDC2009T13_885_888,XIN_ENG_20071115.0188.LDC2009T13_858_860,cpc,hu,org:founded_by,,1,0.964
NYT_ENG_20080110.0011.LDC2009T13,57005,NYT_ENG_20080110.0011.LDC2009T13_1503_1508,NYT_ENG_20080110.0011.LDC2009T13_1513_1520,obama,clinton,per:spouse,,1,0.952
APW_ENG_20071116.0532.LDC2009T13,344406,APW_ENG_20071116.0532.LDC2009T13_5193_5212,APW_ENG_20071116.0532.LDC2009T13_5107_5110,samsung electronics,lee,org:founded_by,,1,0.992
NYT_ENG_20080921.0031.LDC2009T13,38308,NYT_ENG_20080921.0031.LDC2009T13_2999_3006,NYT_ENG_20080921.0031.LDC2009T13_2944_2956,l'oreal,diane keaton,org:founded_by,,1,0.996
APW_ENG_20070302.0801.LDC2009T13,240536,APW_ENG_20070302.0801.LDC2009T13_3252_3256,APW_ENG_20070302.0801.LDC2009T13_3123_3131,u.n.,albanian,org:founded_by,,1,0.978
NYT_ENG_20070808.0133.LDC2009T13,309817,NYT_ENG_20070808.0133.LDC2009T13_1002_1022,NYT_ENG_20070808.0133.LDC2009T13_975_987,turner entertainment,steve koonin,org:founded_by,,1,0.984
NYT_ENG_20070809.0169.LDC2009T13,31963,NYT_ENG_20070809.0169.LDC2009T13_5372_5401,NYT_ENG_20070809.0169.LDC2009T13_5332_5343,southeast louisiana red cross,kay wilkins,org:founded_by,,1,0.982
eng-WL-11-174595-12968129,159808,eng-WL-11-174595-12968129_10818_10821,eng-WL-11-174595-12968129_10795_10802,mtv,melissa,org:founded_by,,1,0.918
APW_ENG_20070209.0173.LDC2009T13,324412,APW_ENG_20070209.0173.LDC2009T13_1113_1126,APW_ENG_20070209.0173.LDC2009T13_1107_1112,joe don baker,actor,per:title,,1,0.994
eng-WL-11-174588-12938684,222988,eng-WL-11-174588-12938684_83110_83123,eng-WL-11-174588-12938684_83128_83143,joseph guzman,trent benefield,per:spouse,,1,0.952
eng-WL-11-174595-12968511,295921,eng-WL-11-174595-12968511_1047_1066,eng-WL-11-174595-12968511_1073_1081,mark vincent kaplan,attorney,per:title,,1,0.918
eng-WL-11-174584-12960591,259524,eng-WL-11-174584-12960591_427_430,eng-WL-11-174584-12960591_379_393,abc,ali fedotowsky,org:founded_by,,1,0.956
eng-NG-31-142158-10034067,322396,eng-NG-31-142158-10034067_5315_5337,eng-NG-31-142158-10034067_5296_5311,promote communications,deisha galberth,org:founded_by,,1,0.964
eng-WL-11-174598-12964778,195578,eng-WL-11-174598-12964778_57614_57628,eng-WL-11-174598-12964778_57607_57613,zeid bin ra'ad,prince,per:title,,1,1
APW_ENG_20080203.0947.LDC2009T13,332243,APW_ENG_20080203.0947.LDC2009T13_1266_1279,APW_ENG_20080203.0947.LDC2009T13_1251_1261,john slattery,tom arnold,per:spouse,,1,0.994
NYT_ENG_20081109.0038.LDC2009T13,210890,NYT_ENG_20081109.0038.LDC2009T13_3351_3364,NYT_ENG_20081109.0038.LDC2009T13_3430_3444,merrill lynch,william dallas,org:founded_by,,1,0.98
NYT_ENG_20080206.0146.LDC2009T13,129291,NYT_ENG_20080206.0146.LDC2009T13_1579_1618,NYT_ENG_20080206.0146.LDC2009T13_1535_1556,council of fashion designers of america,diane von furstenberg,org:founded_by,,1,1
XIN_ENG_20071115.0188.LDC2009T13,213773,XIN_ENG_20071115.0188.LDC2009T13_730_747,XIN_ENG_20071115.0188.LDC2009T13_581_590,central committee,hu jintao,org:founded_by,,1,0.994
AFP_ENG_20081112.0037.LDC2009T13,262711,AFP_ENG_20081112.0037.LDC2009T13_2594_2599,AFP_ENG_20081112.0037.LDC2009T13_2616_2626,unfpa,azza karam,org:founded_by,,1,0.918
NYT_ENG_20070312.0123.LDC2009T13,157001,NYT_ENG_20070312.0123.LDC2009T13_872_879,NYT_ENG_20070312.0123.LDC2009T13_938_967,al gore,western washington university,per:employee_or_member_of,,1,0.916
APW_ENG_20081020.1129.LDC2009T13,116782,APW_ENG_20081020.1129.LDC2009T13_4460_4466,APW_ENG_20081020.1129.LDC2009T13_4427_4439,r-calf,bill bullard,org:founded_by,,1,0.964
NYT_ENG_20071001.0094.LDC2009T13,271735,NYT_ENG_20071001.0094.LDC2009T13_11022_11063,NYT_ENG_20071001.0094.LDC2009T13_10977_10983,southern republican leadership conference,romney,org:founded_by,,1,0.952
eng-WL-11-174595-12968129,157044,eng-WL-11-174595-12968129_4941_4954,eng-WL-11-174595-12968129_5132_5140,david beckham,victoria,per:spouse,,1,0.98
eng-WL-11-174595-12968216,127293,eng-WL-11-174595-12968216_8763_8769,eng-WL-11-174595-12968216_8723_8730,united,ronaldo,org:founded_by,,1,0.954
eng-WL-11-174608-12979911,108153,eng-WL-11-174608-12979911_68929_68938,eng-WL-11-174608-12979911_68860_68864,bloomberg,rice,org:founded_by,,1,0.934
LTW_ENG_20070112.0012.LDC2009T13,284812,LTW_ENG_20070112.0012.LDC2009T13_1303_1307,LTW_ENG_20070112.0012.LDC2009T13_1406_1415,bush,president,per:title,,1,0.948
LTW_ENG_20080915.0051.LDC2009T13,84016,LTW_ENG_20080915.0051.LDC2009T13_1184_1199,LTW_ENG_20080915.0051.LDC2009T13_1292_1299,bank of america,merrill,org:founded_by,,1,0.934
eng-WL-11-174572-12948080,162218,eng-WL-11-174572-12948080_155_168,eng-WL-11-174572-12948080_179_191,spencer pratt,holly montag,per:spouse,,1,0.91
AFP_ENG_20070522.0097.LDC2009T13,149478,AFP_ENG_20070522.0097.LDC2009T13_744_747,AFP_ENG_20070522.0097.LDC2009T13_758_771,cps,ken macdonald,org:founded_by,,1,0.954
eng-WL-11-174595-12967831,340073,eng-WL-11-174595-12967831_7747_7751,eng-WL-11-174595-12967831_7699_7710,elle,hilary duff,org:founded_by,,1,0.972
APW_ENG_20071214.0144.LDC2009T13,262753,APW_ENG_20071214.0144.LDC2009T13_2810_2823,APW_ENG_20071214.0144.LDC2009T13_2802_2809,alyssa milano,actress,per:title,,1,1
eng-WL-11-174583-12935669,86192,eng-WL-11-174583-12935669_57930_57937,eng-WL-11-174583-12935669_57952_57957,clinton,obama,per:spouse,,1,0.932
APW_ENG_20070222.1417.LDC2009T13,135513,APW_ENG_20070222.1417.LDC2009T13_2995_3001,APW_ENG_20070222.1417.LDC2009T13_2981_2989,esmark,bouchard,org:founded_by,,1,0.914
AFP_ENG_20070525.0016.LDC2009T13,95259,AFP_ENG_20070525.0016.LDC2009T13_709_722,AFP_ENG_20070525.0016.LDC2009T13_699_708,hosni mubarak,president,per:title,,1,1
AFP_ENG_20080716.0360.LDC2009T13,207925,AFP_ENG_20080716.0360.LDC2009T13_2340_2353,AFP_ENG_20080716.0360.LDC2009T13_2335_2339,john betjeman,poet,per:title,,1,1
APW_ENG_20070908.0933.LDC2009T13,44367,APW_ENG_20070908.0933.LDC2009T13_815_828,APW_ENG_20070908.0933.LDC2009T13_810_814,vito fossella,rep.,per:title,,1,1
eng-WL-11-174643-13000346,931,eng-WL-11-174643-13000346_741_757,eng-WL-11-174643-13000346_715_721,parklane academy,spears,org:founded_by,,1,0.902
APW_ENG_20070124.0836.LDC2009T13,243996,APW_ENG_20070124.0836.LDC2009T13_2195_2201,APW_ENG_20070124.0836.LDC2009T13_2056_2063,unicef,rob roy,org:founded_by,,1,0.996
eng-WL-11-174572-12945259,67839,eng-WL-11-174572-12945259_742_755,eng-WL-11-174572-12945259_726_731,spencer pratt,heidi,per:spouse,,1,0.992
AFP_ENG_20070402.0640.LDC2009T13,158788,AFP_ENG_20070402.0640.LDC2009T13_1143_1145,AFP_ENG_20070402.0640.LDC2009T13_1109_1121,gq,sean connery,org:founded_by,,1,0.928
eng-WL-11-174595-12968762,212676,eng-WL-11-174595-12968762_1309_1314,eng-WL-11-174595-12968762_1378_1383,lynne,jamie,per:children,,1,0.996
eng-NG-31-100904-11607916,26536,eng-NG-31-100904-11607916_3554_3560,eng-NG-31-100904-11607916_3543_3552,spirit,c.g. jung,org:founded_by,,1,0.976
APW_ENG_20080818.0253.LDC2009T13,92023,APW_ENG_20080818.0253.LDC2009T13_1974_2006,APW_ENG_20080818.0253.LDC2009T13_2016_2030,associated press television news,natalie rotman,org:founded_by,,1,0.97
APW_ENG_20071112.1146.LDC2009T13,219378,APW_ENG_20071112.1146.LDC2009T13_459_491,APW_ENG_20071112.1146.LDC2009T13_301_314,national right to life committee,fred thompson,org:founded_by,,1,0.982
LTW_ENG_20071116.0115.LDC2009T13,236532,LTW_ENG_20071116.0115.LDC2009T13_2100_2123,LTW_ENG_20071116.0115.LDC2009T13_2058_2065,catalina sandino moreno,fermina,per:spouse,,1,0.97
APW_ENG_20071127.1058.LDC2009T13,218484,APW_ENG_20071127.1058.LDC2009T13_2422_2436,APW_ENG_20071127.1058.LDC2009T13_2305_2314,frazier seitel,professor,per:title,,1,0.936
eng-WL-105-174565-12930784,270401,eng-WL-105-174565-12930784_1067_1072,eng-WL-105-174565-12930784_1061_1066,ellen,judge,per:title,,1,0.994
NYT_ENG_20081212.0172.LDC2009T13,166354,NYT_ENG_20081212.0172.LDC2009T13_4636_4639,NYT_ENG_20081212.0172.LDC2009T13_4609_4614,mfa,ellen,org:founded_by,,1,0.97
eng-WL-11-174584-12960469,227790,eng-WL-11-174584-12960469_168_180,eng-WL-11-174584-12960469_159_167,jake pavelka,bachelor,per:title,,1,1
CNA_ENG_20081111.0003.LDC2009T13,110704,CNA_ENG_20081111.0003.LDC2009T13_578_613,CNA_ENG_20081111.0003.LDC2009T13_786_807,manila economic and cultural office,cecilia armia alcaraz,org:founded_by,,1,0.952
LTW_ENG_20070127.0051.LDC2009T13,207963,LTW_ENG_20070127.0051.LDC2009T13_3492_3505,LTW_ENG_20070127.0051.LDC2009T13_3545_3560,claire brooks,modelpeople inc.,per:employee_or_member_of,,1,0.912
NYT_ENG_20070814.0093.LDC2009T13,215805,NYT_ENG_20070814.0093.LDC2009T13_4313_4319,NYT_ENG_20070814.0093.LDC2009T13_4280_4284,flaggs,adam,org:founded_by,,1,0.936
APW_ENG_20080817.0871.LDC2009T13,153785,APW_ENG_20080817.0871.LDC2009T13_314_329,APW_ENG_20080817.0871.LDC2009T13_334_349,ellen degeneres,portia de rossi,per:spouse,t,1,1
LTW_ENG_20081122.0088.LDC2009T13,320478,LTW_ENG_20081122.0088.LDC2009T13_215_218,LTW_ENG_20081122.0088.LDC2009T13_246_261,abc,steve mcpherson,org:founded_by,,1,0.924
APW_ENG_20070619.0095.LDC2009T13,322239,APW_ENG_20070619.0095.LDC2009T13_5119_5130,APW_ENG_20070619.0095.LDC2009T13_5109_5114,raul castro,espin,per:spouse,,1,0.918
APW_ENG_20081205.0119.LDC2009T13,32153,APW_ENG_20081205.0119.LDC2009T13_2706_2713,APW_ENG_20081205.0119.LDC2009T13_2696_2705,paulson,secretary,per:title,,1,0.916
LTW_ENG_20070805.0017.LDC2009T13,266903,LTW_ENG_20070805.0017.LDC2009T13_9749_9756,LTW_ENG_20070805.0017.LDC2009T13_9772_9783,sherman,sociologist,per:title,,1,0.966
NYT_ENG_20070604.0258.LDC2009T13,254705,NYT_ENG_20070604.0258.LDC2009T13_2768_2771,NYT_ENG_20070604.0258.LDC2009T13_2640_2651,irs,sheila cort,org:founded_by,,1,0.976
APW_ENG_20070407.0126.LDC2009T13,257895,APW_ENG_20070407.0126.LDC2009T13_1855_1870,APW_ENG_20070407.0126.LDC2009T13_1845_1854,felipe calderon,president,per:title,,1,1
NYT_ENG_20071206.0073.LDC2009T13,195136,NYT_ENG_20071206.0073.LDC2009T13_5373_5379,NYT_ENG_20071206.0073.LDC2009T13_5314_5324,mccain,consultant,per:title,,1,0.944
eng-NG-31-145468-10288986,290040,eng-NG-31-145468-10288986_760_775,eng-NG-31-145468-10288986_753_759,beyoncé knowles,singer,per:title,,1,1
APW_ENG_20080703.1356.LDC2009T13,307121,APW_ENG_20080703.1356.LDC2009T13_1840_1845,APW_ENG_20080703.1356.LDC2009T13_1865_1882,niosh,christine branche,org:founded_by,,1,0.978
eng-WL-11-174584-12964325,299465,eng-WL-11-174584-12964325_14068_14075,eng-WL-11-174584-12964325_14059_14063,jillian,jake,per:spouse,,1,0.944
CNA_ENG_20081102.0008.LDC2009T13,208390,CNA_ENG_20081102.0008.LDC2009T13_2442_2461,CNA_ENG_20081102.0008.LDC2009T13_2411_2427,copley news service,victor h. krulak,org:founded_by,,1,0.968
eng-WL-11-174594-12961457,87473,eng-WL-11-174594-12961457_747_752,eng-WL-11-174594-12961457_757_764,jamie,brother,per:title,,1,0.982
NYT_ENG_20071009.0171.LDC2009T13,70425,NYT_ENG_20071009.0171.LDC2009T13_1818_1827,NYT_ENG_20071009.0171.LDC2009T13_1848_1855,hob bryan,senator,per:title,,1,0.928
LTW_ENG_20080215.0158.LDC2009T13,147676,LTW_ENG_20080215.0158.LDC2009T13_5289_5320,LTW_ENG_20080215.0158.LDC2009T13_5252_5261,ventura county rainbow alliance,jay smith,org:founded_by,,1,0.998
NYT_ENG_20080106.0060.LDC2009T13,102001,NYT_ENG_20080106.0060.LDC2009T13_598_604,NYT_ENG_20080106.0060.LDC2009T13_640_647,mccain,senator,per:title,,1,0.962
